db_path,table_name,test_category,query,model,AI_answer,SQL_query,failed_attempts,note,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Select only the column `Name` from `animals`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Name` FROM `animals` ORDER BY `Name` DESC LIMIT 5,3,"{
  ""table_name"": ""animals"",
  ""ordered_entries"": [
    {
      ""Name"": ""African elephant""
    },
    {
      ""Name"": ""Black panther""
    },
    {
      ""Name"": ""Blue whale""
    },
    {
      ""Name"": ""Bengal tiger""
    },
    {
      ""Name"": ""Emperor penguin""
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Select only the column `Class` from `animals`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Bird'], ['Bird'], ['Fish'], ['Mammal'], ['Mammal']]",SELECT `Class` FROM `animals` ORDER BY `Class` ASC LIMIT 5,0,,0.0,0.333,1.0,0.0,1.0,0.0,1.0
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Select only the column `Class` from `animals`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Class` FROM `animals` ORDER BY `Class` DESC LIMIT 5,3,"{
  ""table_name"": ""animals"",
  ""ordered_entries"": [
    {
      ""Class"": ""Bird""
    },
    {
      ""Class"": ""Bird""
    },
    {
      ""Class"": ""Fish""
    },
    {
      ""Class"": ""Mammal""
    },
    {
      ""Class"": ""Mammal""
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Select only the column `Habitat` from `animals`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['African rivers'], ['African savannas'], ['Antarctica'], ['Arctic'], ['Australian deserts']]",SELECT `Habitat` FROM `animals` ORDER BY `Habitat` ASC LIMIT 5,1,,0.0,0.8,1.0,0.0,1.0,0.75,1.0
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Select only the column `Habitat` from `animals`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Tropical forests'], ['Savannas'], ['Rainforests'], ['Oceans'], ['Oceans']]",SELECT `Habitat` FROM `animals` ORDER BY `Habitat` DESC LIMIT 5,0,,0.0,0.5,1.0,0.0,1.0,0.0,1.0
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Select only the column `Average lifespan` from `animals`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Average lifespan` FROM `animals` ORDER BY `Average lifespan` ASC LIMIT 5,3,"{
  ""table_name"": ""animals"",
  ""ordered_entries"": [
    {
      ""Habitat"": ""Tropical forests""
    },
    {
      ""Habitat"": ""Savannas""
    },
    {
      ""Habitat"": ""Rainforests""
    },
    {
      ""Habitat"": ""Oceans""
    },
    {
      ""Habitat"": ""Oceans""
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Select only the column `Average lifespan` from `animals`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[100], [90], [70], [70], [70]]",SELECT `Average lifespan` FROM `animals` ORDER BY `Average lifespan` DESC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Select only the column `Average weight (kg)` from `animals`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[0.05], [0.2], [1.0], [1.2], [6.0]]",SELECT `Average weight (kg)` FROM `animals` ORDER BY `Average weight (kg)` ASC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Select only the column `Average weight (kg)` from `animals`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Average weight (kg)` FROM `animals` ORDER BY `Average weight (kg)` DESC LIMIT 5,3,"{
  ""table_name"": ""animals"",
  ""ordered_entries"": [
    {
      ""Average weight (kg)"": 0.05
    },
    {
      ""Average weight (kg)"": 0.2
    },
    {
      ""Average weight (kg)"": 1.0
    },
    {
      ""Average weight (kg)"": 1.2
    },
    {
      ""Average weight (kg)"": 6.0
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,"List the top 5 rows from the table `cars`, sorted by the column `Country of production` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Aygo X', 'Toyota', 2022, 'City car', 72, 4.8, 'Czech Republic'], ['500e', 'Fiat', 2023, 'City car', 118, 0.0, 'Italy'], ['Panda', 'Fiat', 2020, 'City car', 69, 4.9, 'Italy'], ['Giulia', 'Alfa Romeo', 2022, 'Sedan', 200, 6.0, 'Italy'], ['Golf VIII', 'Volkswagen', 2021, 'Sedan', 130, 5.1, 'Germany']]",SELECT * FROM `cars` ORDER BY `Country of production` ASC LIMIT 5,0,,0.0,0.536,0.536,0.0,1.0,0.4,1.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,"List the top 5 rows from the table `cars`, sorted by the column `Country of production` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Tucson', 'Hyundai', 2022, 'SUV', 150, 6.4, 'South Korea'], ['Sportage', 'Kia', 2023, 'SUV', 160, 6.3, 'South Korea'], ['Outlander PHEV', 'Mitsubishi', 2021, 'SUV', 224, 2.0, 'Japan'], ['Yaris Cross', 'Toyota', 2023, 'SUV', 116, 4.7, 'Japan'], ['CX-5', 'Mazda', 2021, 'SUV', 165, 6.8, 'Japan']]",SELECT * FROM `cars` ORDER BY `Country of production` DESC LIMIT 5,0,,0.0,0.308,0.267,0.0,1.0,0.2,1.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,"List the top 5 rows from the table `cars`, sorted by the column `Model` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `cars` ORDER BY `Model` ASC LIMIT 5,3,"```
{
  ""table_name"": ""cars"",
  ""ordered_entries"": [
    {
      ""Model"": ""Tucson"",
      ""Brand"": ""Hyundai"",
      ""Year"": 2022,
      ""Type"": ""SUV"",
      ""Horsepower"": 150,
      ""Average consumption (L/100km)"": 6.4,
      ""Country of production"": ""South Korea""
    },
    {
      ""Model"": ""Sportage"",
      ""Brand"": ""Kia"",
      ""Year"": 2023,
      ""Type"": ""SUV"",
      ""Horsepower"": 160,
      ""Average consumption (L/100km)"": 6.3,
      ""Country of production"": ""South Korea""
    },
    {
      ""Model"": ""Outlander PHEV"",
      ""Brand"": ""Mitsubishi"",
      ""Year"": 2021,
      ""Type"": ""SUV"",
      ""Horsepower"": 224,
      ""Average consumption (L/100km)"": 2.0,
      ""Country of production"": ""Japan""
    },
    {
      ""Model"": ""Yaris Cross"",
      ""Brand"": ""Toyota"",
      ""Year"": 2023,
      ""Type"": ""SUV"",
      ""Horsepower"": 116,
      ""Average consumption (L/100km)"": 4.7,
      ""Country of production"": ""Japan""
    },
    {
      ""Model"": ""CX-5"",
      ""Brand"": ""Mazda"",
      ""Year"": 2021,
      ""Type"": ""SUV"",
      ""Horsepower"": 165,
      ""Average consumption (L/100km)"": 6.8,
      ""Country of production"": ""Japan""
    }
  ]
}
```",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,"List the top 5 rows from the table `cars`, sorted by the column `Model` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Yaris Cross', 'Toyota', 2023, 'SUV', 116, 4.7, 'Japan'], ['XC60', 'Volvo', 2022, 'SUV', 250, 7.1, 'Sweden'], ['Tucson', 'Hyundai', 2022, 'SUV', 150, 6.4, 'South Korea'], ['Talisman', 'Renault', 2020, 'Sedan', 160, 5.5, 'France'], ['Sportage', 'Kia', 2023, 'SUV', 160, 6.3, 'South Korea']]",SELECT * FROM `cars` ORDER BY `Model` DESC LIMIT 5,1,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,"List the top 5 rows from the table `cars`, sorted by the column `Year` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Panda', 'Fiat', 2020, 'City car', 69, 4.9, 'Italy'], ['Golf VIII', 'Volkswagen', 2021, 'Sedan', 130, 5.1, 'Germany'], ['Qashqai', 'Nissan', 2021, 'SUV', 140, 6.2, 'United Kingdom'], ['Clio V', 'Renault', 2021, 'Hatchback', 90, 4.3, 'France'], ['CX-5', 'Mazda', 2021, 'SUV', 165, 6.8, 'Japan']]",SELECT * FROM `cars` ORDER BY `Year` ASC LIMIT 5,0,,0.0,0.839,0.897,0.0,1.0,0.8,1.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,"List the top 5 rows from the table `cars`, sorted by the column `Year` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `cars` ORDER BY `Year` DESC LIMIT 5,3,"```
{
  ""table_name"": ""cars"",
  ""ordered_entries"": [
    {
      ""Model"": ""Panda"",
      ""Brand"": ""Fiat"",
      ""Year"": 2020,
      ""Type"": ""City car"",
      ""Horsepower"": 69,
      ""Average consumption (L/100km)"": 4.9,
      ""Country of production"": ""Italy""
    },
    {
      ""Model"": ""Golf VIII"",
      ""Brand"": ""Volkswagen"",
      ""Year"": 2021,
      ""Type"": ""Sedan"",
      ""Horsepower"": 130,
      ""Average consumption (L/100km)"": 5.1,
      ""Country of production"": ""Germany""
    },
    {
      ""Model"": ""Qashqai"",
      ""Brand"": ""Nissan"",
      ""Year"": 2021,
      ""Type"": ""SUV"",
      ""Horsepower"": 140,
      ""Average consumption (L/100km)"": 6.2,
      ""Country of production"": ""United Kingdom""
    },
    {
      ""Model"": ""Clio V"",
      ""Brand"": ""Renault"",
      ""Year"": 2021,
      ""Type"": ""Hatchback"",
      ""Horsepower"": 90,
      ""Average consumption (L/100km)"": 4.3,
      ""Country of production"": ""France""
    },
    {
      ""Model"": ""CX-5"",
      ""Brand"": ""Mazda"",
      ""Year"": 2021,
      ""Type"": ""SUV"",
      ""Horsepower"": 165,
      ""Average consumption (L/100km)"": 6.8,
      ""Country of production"": ""Japan""
    }
  ]
}
```",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,"List the top 5 rows from the table `cars`, sorted by the column `Horsepower` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Panda', 'Fiat', 2020, 'City car', 69, 4.9, 'Italy'], ['Aygo X', 'Toyota', 2022, 'City car', 72, 4.8, 'Czech Republic'], ['Sandero', 'Dacia', 2021, 'Hatchback', 90, 5.0, 'Romania'], ['Clio V', 'Renault', 2021, 'Hatchback', 90, 4.3, 'France'], ['Polo', 'Volkswagen', 2021, 'Hatchback', 95, 4.8, 'Germany']]",SELECT * FROM `cars` ORDER BY `Horsepower` ASC LIMIT 5,1,,0.0,1.0,1.0,1.0,1.0,1.0,0.95
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,"List the top 5 rows from the table `cars`, sorted by the column `Horsepower` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Model 3', 'Tesla', 2022, 'Sedan', 283, 0.0, 'USA'], ['XC60', 'Volvo', 2022, 'SUV', 250, 7.1, 'Sweden'], ['Outlander PHEV', 'Mitsubishi', 2021, 'SUV', 224, 2.0, 'Japan'], ['EQA', 'Mercedes-Benz', 2023, 'SUV', 190, 0.0, 'Germany'], ['Giulia', 'Alfa Romeo', 2022, 'Sedan', 184, 6.0, 'Italy']]",SELECT * FROM `cars` ORDER BY `Horsepower` DESC LIMIT 5,0,,0.0,0.966,0.966,0.0,1.0,0.8,1.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-ADVANCED,"Compute the sum of the columns Year, Horsepower for each row in `cars`. Sort all rows in ascending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Aygo X', 'Toyota', 2022, 'City car', 72, 4.8, 'Czech Republic', 194], ['Panda', 'Fiat', 2020, 'City car', 69, 4.9, 'Italy', 189], ['Sandero', 'Dacia', 2021, 'Hatchback', 90, 5.0, 'Romania', 191], ['Clio V', 'Renault', 2021, 'Hatchback', 90, 4.3, 'France', 191], ['Corsa', 'Opel', 2022, 'Hatchback', 100, 4.7, 'Germany', 202]]",SELECT * FROM `cars` ORDER BY `Year` + `Horsepower` ASC LIMIT 5,1,,0.0,0.758,0.893,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,cars,ORDERBY-ADVANCED,"Compute the sum of the columns Year, Horsepower for each row in `cars`. Sort all rows in descending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `cars` ORDER BY `Year` + `Horsepower` DESC LIMIT 5,3,"```
{
  ""table_name"": ""cars"",
  ""ordered_entries"": [
    {
      ""Model"": ""Aygo X"",
      ""Brand"": ""Toyota"",
      ""Year"": 2022,
      ""Type"": ""City car"",
      ""Horsepower"": 72,
      ""Average consumption (L/100km)"": 4.8,
      ""Country of production"": ""Czech Republic"",
      ""Sum"": 194
    },
    {
      ""Model"": ""Panda"",
      ""Brand"": ""Fiat"",
      ""Year"": 2020,
      ""Type"": ""City car"",
      ""Horsepower"": 69,
      ""Average consumption (L/100km)"": 4.9,
      ""Country of production"": ""Italy"",
      ""Sum"": 189
    },
    {
      ""Model"": ""Sandero"",
      ""Brand"": ""Dacia"",
      ""Year"": 2021,
      ""Type"": ""Hatchback"",
      ""Horsepower"": 90,
      ""Average consumption (L/100km)"": 5.0,
      ""Country of production"": ""Romania"",
      ""Sum"": 191
    },
    {
      ""Model"": ""Clio V"",
      ""Brand"": ""Renault"",
      ""Year"": 2021,
      ""Type"": ""Hatchback"",
      ""Horsepower"": 90,
      ""Average consumption (L/100km)"": 4.3,
      ""Country of production"": ""France"",
      ""Sum"": 191
    },
    {
      ""Model"": ""Corsa"",
      ""Brand"": ""Opel"",
      ""Year"": 2022,
      ""Type"": ""Hatchback"",
      ""Horsepower"": 100,
      ""Average consumption (L/100km)"": 4.7,
      ""Country of production"": ""Germany"",
      ""Sum"": 202
    }
  ]
}
```",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Brand` from `cars`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Alfa Romeo'], ['Audi'], ['BMW'], ['Dacia'], ['Fiat']]",SELECT `Brand` FROM `cars` ORDER BY `Brand` ASC LIMIT 5,2,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Brand` from `cars`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Volkswagen'], ['Volkswagen'], ['Volvo'], ['Toyota'], ['Toyota']]",SELECT `Brand` FROM `cars` ORDER BY `Brand` DESC LIMIT 5,1,,0.0,1.0,1.0,1.0,1.0,1.0,0.75
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Country of production` from `cars`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['France'], ['France'], ['Germany'], ['Germany'], ['Germany']]",SELECT `Country of production` FROM `cars` ORDER BY `Country of production` ASC LIMIT 5,1,,0.0,1.0,0.667,0.0,1.0,0.0,1.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Country of production` from `cars`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['USA'], ['Sweden'], ['Spain'], ['South Korea'], ['Romania']]",SELECT `Country of production` FROM `cars` ORDER BY `Country of production` DESC LIMIT 5,1,,0.0,0.8,0.8,0.0,1.0,0.8,1.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Average consumption (L/100km)` from `cars`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[0.0], [0.0], [0.0], [2.0], [4.3]]",SELECT `Average consumption (L/100km)` FROM `cars` ORDER BY `Average consumption (L/100km)` ASC LIMIT 5,1,,0.0,0.667,1.0,0.0,1.0,0.5,1.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Average consumption (L/100km)` from `cars`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Average consumption (L/100km)` FROM `cars` ORDER BY `Average consumption (L/100km)` DESC LIMIT 5,3,"```
{
  ""table_name"": ""cars"",
  ""ordered_entries"": [
    {
      ""Average consumption (L/100km)"": 0.0
    },
    {
      ""Average consumption (L/100km)"": 0.0
    },
    {
      ""Average consumption (L/100km)"": 0.0
    },
    {
      ""Average consumption (L/100km)"": 2.0
    },
    {
      ""Average consumption (L/100km)"": 4.3
    }
  ]
}
```",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Model` from `cars`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['208'], ['3 Series'], ['500e'], ['A4'], ['Aygo X']]",SELECT `Model` FROM `cars` ORDER BY `Model` ASC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Model` from `cars`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Yaris Cross'], ['XC60'], ['Tucson'], ['Talisman'], ['Sportage']]",SELECT `Model` FROM `cars` ORDER BY `Model` DESC LIMIT 5,2,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Type` from `cars`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Type` FROM `cars` ORDER BY `Type` ASC LIMIT 5,3,"```
{
  ""table_name"": ""cars"",
  ""ordered_entries"": [
    {
      ""Model"": ""Yaris Cross""
    },
    {
      ""Model"": ""XC60""
    },
    {
      ""Model"": ""Tucson""
    },
    {
      ""Model"": ""Talisman""
    },
    {
      ""Model"": ""Sportage""
    }
  ]
}
```",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Type` from `cars`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['SUV'], ['SUV'], ['SUV'], ['SUV'], ['Sedan']]",SELECT `Type` FROM `cars` ORDER BY `Type` DESC LIMIT 5,1,,0.0,0.5,1.0,0.0,1.0,0.0,1.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,"List the top 5 rows from the table `monuments`, sorted by the column `height_m` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Stonehenge', 'United Kingdom', 4.0, -2500, 'sarsen'], ['Moai (Easter Island)', 'Chile', 4.0, 1250, 'tuff'], ['Leaning Tower of Torun', 'Poland', 15.0, 1274, 'brick'], ['Mount Rushmore', 'USA', 18.0, 1941, 'granite'], ['Petra', 'Jordan', 40.0, -300, 'sandstone']]",SELECT * FROM `monuments` ORDER BY `height_m` ASC LIMIT 5,2,,0.0,0.792,0.792,0.0,1.0,0.8,1.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,"List the top 5 rows from the table `monuments`, sorted by the column `height_m` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Burj Khalifa', 'United Arab Emirates', 828.0, 2010, 'steel'], ['Eiffel Tower', 'France', 330.0, 1889, 'iron'], ['CN Tower', 'Canada', 553.3, 1976, 'reinforced concrete'], ['Machu Picchu', 'Peru', 2430.0, 1450, 'stone'], ['Big Ben', 'United Kingdom', 96.0, 1859, 'stone']]",SELECT * FROM `monuments` ORDER BY `height_m` DESC LIMIT 5,1,,0.0,0.833,0.833,0.0,1.0,0.8,0.3
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,"List the top 5 rows from the table `monuments`, sorted by the column `name` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Acropolis of Athens', 'Greece', 156.0, -447, 'marble'], ['Alhambra', 'Spain', 26.0, 1333, 'stone'], ['Angkor Wat', 'Cambodia', 65.0, 1150, 'sandstone'], ['Atomium', 'Belgium', 102.0, 1958, 'steel'], ['Big Ben', 'United Kingdom', 96.0, 1859, 'stone']]",SELECT * FROM `monuments` ORDER BY `name` ASC LIMIT 5,2,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,"List the top 5 rows from the table `monuments`, sorted by the column `name` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Stonehenge', 'United Kingdom', 4.0, -2500, 'sarsen'], ['Sydney Opera House', 'Australia', 65.0, 1973, 'concrete'], ['Statue of Liberty', 'USA', 93.0, 1886, 'copper'], [""Saint Basil's Cathedral"", 'Russia', 65.0, 1561, 'brick'], ['Sagrada Familia', 'Spain', 172.5, 1882, 'stone']]",SELECT * FROM `monuments` ORDER BY `name` DESC LIMIT 5,0,,0.0,0.792,0.792,0.0,1.0,0.8,0.9
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,"List the top 5 rows from the table `monuments`, sorted by the column `material` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Big Ben', 'United Kingdom', 96.0, 1859, 'stone'], ['Burj Khalifa', 'United Arab Emirates', 828.0, 2010, 'steel'], ['Atomium', 'Belgium', 102.0, 1958, 'steel'], ['Sydney Opera House', 'Australia', 65.0, 1973, 'stone'], ['Great Wall', 'China', 7.8, -221, 'stone']]",SELECT * FROM `monuments` ORDER BY `material` ASC LIMIT 5,1,,0.0,0.182,0.182,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,"List the top 5 rows from the table `monuments`, sorted by the column `material` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `monuments` ORDER BY `material` DESC LIMIT 5,3,"{
  ""table_name"": ""monuments"",
  ""ordered_entries"": [
    {
      ""name"": ""Big Ben"",
      ""country"": ""United Kingdom"",
      ""height_m"": 96.0,
      ""year_built"": 1859,
      ""material"": ""stone""
    },
    {
      ""name"": ""Burj Khalifa"",
      ""country"": ""United Arab Emirates"",
      ""height_m"": 828.0,
      ""year_built"": 2010,
      ""material"": ""steel""
    },
    {
      ""name"": ""Atomium"",
      ""country"": ""Belgium"",
      ""height_m"": 102.0,
      ""year_built"": 1958,
      ""material"": ""steel""
    },
    {
      ""name"": ""Sydney Opera House"",
      ""country"": ""Australia"",
      ""height_m"": 65.0,
      ""year_built"": 1973,
      ""material"": ""stone""
    },
    {
      ""name"": ""Great Wall"",
      ""country"": ""China"",
      ""height_m"": 7.8,
      ""year_built"": -221,
      ""material"": ""stone""
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,"List the top 5 rows from the table `monuments`, sorted by the column `year_built` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Great Pyramid of Giza', 'Egypt', 138.8, -2560, 'limestone'], ['Great Wall', 'China', 7.8, -221, 'stone'], ['Petra', 'Jordan', 40.0, -300, 'sandstone'], ['Stonehenge', 'United Kingdom', 4.0, -2500, 'sarsen'], ['Acropolis of Athens', 'Greece', 156.0, -447, 'marble']]",SELECT * FROM `monuments` ORDER BY `year_built` ASC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,1.0,0.55
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,"List the top 5 rows from the table `monuments`, sorted by the column `year_built` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `monuments` ORDER BY `year_built` DESC LIMIT 5,3,"{
  ""table_name"": ""monuments"",
  ""ordered_entries"": [
    {
      ""name"": ""Great Pyramid of Giza"",
      ""country"": ""Egypt"",
      ""height_m"": 138.8,
      ""year_built"": -2560,
      ""material"": ""limestone""
    },
    {
      ""name"": ""Great Wall"",
      ""country"": ""China"",
      ""height_m"": 7.8,
      ""year_built"": -221,
      ""material"": ""stone""
    },
    {
      ""name"": ""Petra"",
      ""country"": ""Jordan"",
      ""height_m"": 40.0,
      ""year_built"": -300,
      ""material"": ""sandstone""
    },
    {
      ""name"": ""Stonehenge"",
      ""country"": ""United Kingdom"",
      ""height_m"": 4.0,
      ""year_built"": -2500,
      ""material"": ""sarsen""
    },
    {
      ""name"": ""Acropolis of Athens"",
      ""country"": ""Greece"",
      ""height_m"": 156.0,
      ""year_built"": -447,
      ""material"": ""marble""
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-ADVANCED,"Compute the sum of the columns height_m, year_built for each row in `monuments`. Sort all rows in ascending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Great Wall', 'China', 7.8, -221, 'stone', -213.2], ['Petra', 'Jordan', 40.0, -300, 'sandstone', -260.0], ['Great Pyramid of Giza', 'Egypt', 138.8, -2560, 'limestone', -2421.2], ['Acropolis of Athens', 'Greece', 156.0, -447, 'marble', -291.0], ['Stonehenge', 'United Kingdom', 4.0, -2500, 'sarsen', -2496.0]]",SELECT * FROM `monuments` ORDER BY `height_m` + `year_built` ASC LIMIT 5,1,,0.0,0.833,1.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-ADVANCED,"Compute the sum of the columns height_m, year_built for each row in `monuments`. Sort all rows in descending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Burj Khalifa', 'United Arab Emirates', 828.0, 2010, 'steel', 1838.0], ['CN Tower', 'Canada', 553.3, 1976, 'reinforced concrete', 1529.3], ['Eiffel Tower', 'France', 330.0, 1889, 'iron', 2219.0], ['Machu Picchu', 'Peru', 2430.0, 1450, 'stone', 3880.0], ['Sydney Opera House', 'Australia', 65.0, 1973, 'concrete', 2038.0]]",SELECT * FROM `monuments` ORDER BY `height_m` + `year_built` DESC LIMIT 5,2,,0.0,0.667,0.833,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `name` from `monuments`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Acropolis of Athens'], ['Alhambra'], ['Angkor Wat'], ['Atomium'], ['Big Ben']]",SELECT `name` FROM `monuments` ORDER BY `name` ASC LIMIT 5,1,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
