db_path,table_name,test_category,query,model,AI_answer,SQL_query,failed_attempts,execution_type,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order,num_tables,total_columns,total_rows,total_numeric_columns,total_categorical_columns,avg_columns_per_table,avg_rows_per_table,avg_numeric_categorical_ratio,avg_unique_vals,max_unique_vals,avg_data_sparsity,num_columns,num_rows,num_numeric_columns,num_categorical_columns,numeric_categorical_ratio,num_selected_columns,num_order_columns,limit_value,syntax_complexity,has_where,has_group_by,has_having,has_order_by,has_limit,has_distinct,has_join,has_subquery,has_union,has_aggregation,query_complexity,text_length,num_tokens,num_words,num_nouns,num_verbs,num_adjectives,num_entities,num_clauses,avg_sentence_length,keyword_score,semantic_complexity,token_prompt_count
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-SINGLE,"List the top 5 rows from the table `dataset_film_famosi`, sorted by the column `Regista` in descending order.",gemini-2.5-pro,"[[""Schindler's List"", 1993, 'Steven Spielberg', 'Storico', 195, 7], ['12 Years a Slave', 2013, 'Steve McQueen', 'Storico', 134, 3], ['American Beauty', 1999, 'Sam Mendes', 'Drammatico', 122, 5], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drammatico', 142, 6], ['Chicago', 2002, 'Rob Marshall', 'Musical', 113, 6]]",SELECT * FROM `dataset_film_famosi` ORDER BY `Regista` DESC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,6,1,5.0,14.3,False,False,False,True,True,False,False,False,False,False,0.2578239798585574,109,23,15,5,3,1,2,0,23.0,3,0.0314328297972679,1422
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-SINGLE,"List the top 5 rows from the table `dataset_film_famosi`, sorted by the column `Durata` in ascending order.",gemini-2.5-pro,"[['The Artist', 2011, 'Michel Hazanavicius', 'Commedia Drammatica', 100, 5], ['Casablanca', 1942, 'Michael Curtiz', 'Romantico', 102, 3], ['Chicago', 2002, 'Rob Marshall', 'Musical', 113, 6], ['The Silence of the Lambs', 1991, 'Jonathan Demme', 'Thriller', 118, 5], ['Birdman', 2014, 'Alejandro G. Iñárritu', 'Commedia Drammatica', 119, 4]]",SELECT * FROM `dataset_film_famosi` ORDER BY `Durata` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,6,1,5.0,14.3,False,False,False,True,True,False,False,False,False,False,0.2641486645857493,107,23,15,6,3,1,1,0,23.0,3,0.069549947977066,1422
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-ADVANCED,"Compute the sum of the columns Titolo, Oscar vinti for each row in `dataset_film_famosi`. Sort all rows in ascending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[['Argo', 2012, 'Ben Affleck', 'Thriller', 120, 3], ['Birdman', 2014, 'Alejandro G. Iñárritu', 'Commedia Drammatica', 119, 4], ['Parasite', 2019, 'Bong Joon-ho', 'Thriller', 132, 4], ['Il Padrino', 1972, 'Francis Ford Coppola', 'Drammatico', 175, 3], ['Pulp Fiction', 1994, 'Quentin Tarantino', 'Crime', 154, 1]]",SELECT * FROM `dataset_film_famosi` ORDER BY `Titolo` + `Oscar vinti` ASC LIMIT 5,0,normal,0.0,0.667,0.643,0.0,1.0,0.6,0.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,6,3,5.0,14.9,False,False,False,True,True,False,False,False,False,False,0.309185937611262,163,34,27,9,2,1,4,0,17.0,4,0.2304817736148834,1435
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-ADVANCED,"Compute the sum of the columns Titolo, Oscar vinti for each row in `dataset_film_famosi`. Sort all rows in descending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[['Il Signore degli Anelli: Il ritorno del re', 11], ['The Silence of the Lambs', 5], ['The English Patient', 9], ['Slumdog Millionaire', 8], ['The Godfather Part II', 6]]",SELECT * FROM `dataset_film_famosi` ORDER BY `Titolo` + `Oscar vinti` DESC LIMIT 5,0,normal,0.0,0.6,0.214,0.0,1.0,0.0,0.5,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,6,3,5.0,14.9,False,False,False,True,True,False,False,False,False,False,0.3142276746670405,164,34,27,8,3,1,4,0,17.0,4,0.229025200009346,1435
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-ADVANCED,"Compute the sum of the columns Titolo, Anno, Durata for each row in `dataset_film_famosi`. Sort all rows in descending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[['Il Signore degli Anelli: Il ritorno del re', 2003, 'Peter Jackson', 'Fantasy', 201, 11], [""Schindler's List"", 1993, 'Steven Spielberg', 'Storico', 195, 7], ['Titanic', 1997, 'James Cameron', 'Romantico', 195, 11], ['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drammatico', 202, 6], ['The English Patient', 1996, 'Anthony Minghella', 'Romantico', 162, 9]]",SELECT * FROM `dataset_film_famosi` ORDER BY `Titolo` + `Anno` + `Durata` DESC LIMIT 5,0,normal,0.0,0.815,0.815,0.0,1.0,0.8,0.9,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,6,3,5.0,14.9,False,False,False,True,True,False,False,False,False,False,0.3145826260646184,165,35,27,7,3,1,4,0,17.5,4,0.2437323182821273,1436
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-ADVANCED,"Compute the sum of the columns Anno, Oscar vinti for each row in `dataset_film_famosi`. Sort all rows in ascending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[['Casablanca', 1942, 'Michael Curtiz', 'Romantico', 102, 3], ['Il Padrino', 1972, 'Francis Ford Coppola', 'Drammatico', 175, 3], ['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drammatico', 202, 6], ['Pulp Fiction', 1994, 'Quentin Tarantino', 'Crime', 154, 1], ['The Silence of the Lambs', 1991, 'Jonathan Demme', 'Thriller', 118, 5]]",SELECT * FROM `dataset_film_famosi` ORDER BY `Anno` + `Oscar vinti` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,6,3,5.0,14.9,False,False,False,True,True,False,False,False,False,False,0.3092051277319591,161,34,27,9,2,1,4,0,17.0,4,0.2359615266323089,1435
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-ADVANCED,"Compute the sum of the columns Anno, Oscar vinti for each row in `dataset_film_famosi`. Sort all rows in descending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[['Parasite', 2019, 'Bong Joon-ho', 'Thriller', 132, 4, 2023], ['La La Land', 2016, 'Damien Chazelle', 'Musical', 128, 6, 2022], ['The Shape of Water', 2017, 'Guillermo del Toro', 'Fantasy', 123, 4, 2021], ['Birdman', 2014, 'Alejandro G. Iñárritu', 'Commedia Drammatica', 119, 4, 2018], ['Slumdog Millionaire', 2008, 'Danny Boyle', 'Drammatico', 120, 8, 2016]]",SELECT * FROM `dataset_film_famosi` ORDER BY `Anno` + `Oscar vinti` DESC LIMIT 5,0,normal,0.0,0.875,1.0,0.0,1.0,0.0,0.5,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,6,3,5.0,14.9,False,False,False,True,True,False,False,False,False,False,0.314271050564448,162,34,27,8,3,1,4,0,17.0,4,0.2351095974445343,1435
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-PROJECT,Select only the column `Anno` from `dataset_film_famosi`. Sort it in ascending order and return the first 5 values.,gemini-2.5-pro,"[[1942], [1972], [1974], [1991], [1993]]",SELECT `Anno` FROM `dataset_film_famosi` ORDER BY `Anno` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2258073834180832,115,24,16,5,4,1,2,0,12.0,2,0.1826845854520797,1423
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-PROJECT,Select only the column `Durata` from `dataset_film_famosi`. Sort it in ascending order and return the first 5 values.,gemini-2.5-pro,"[[100], [102], [113], [118], [119]]",SELECT `Durata` FROM `dataset_film_famosi` ORDER BY `Durata` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2260707938194275,117,24,16,5,4,1,3,0,12.0,2,0.1842698454856872,1423
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-PROJECT,Select only the column `Titolo` from `dataset_film_famosi`. Sort it in ascending order and return the first 5 values.,gemini-2.5-pro,"[['12 Years a Slave'], ['American Beauty'], ['Argo'], ['Birdman'], ['Casablanca']]",SELECT `Titolo` FROM `dataset_film_famosi` ORDER BY `Titolo` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2200251733779907,117,24,16,4,4,1,3,0,12.0,2,0.158129334449768,1423
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-PROJECT,Select only the column `Oscar vinti` from `dataset_film_famosi`. Sort it in descending order and return the first 5 values.,gemini-2.5-pro,"[[11], [11], [9], [8], [7]]",SELECT `Oscar vinti` FROM `dataset_film_famosi` ORDER BY `Oscar vinti` DESC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,2,5.0,12.1,False,False,False,True,True,False,False,False,False,False,0.2305360688845316,123,25,17,5,4,1,3,0,12.5,2,0.1642350554466247,1426
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-PROJECT,Select only the column `Genere` from `dataset_film_famosi`. Sort it in descending order and return the first 5 values.,gemini-2.5-pro,"[['Thriller'], ['Thriller'], ['Thriller'], ['Thriller'], ['Storico']]",SELECT `Genere` FROM `dataset_film_famosi` ORDER BY `Genere` DESC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.222318128991127,118,24,16,4,4,2,2,0,12.0,2,0.2129532247781753,1423
data/db_categorical_simple.sqlite,monumenti_reali,ORDERBY-SINGLE,"List the top 5 rows from the table `monumenti_reali`, sorted by the column `anno_costruzione` in ascending order.",gemini-2.5-pro,"[['Piramide di Cheope', 'Egitto', 138.8, -2560.0, 'pietra calcarea'], ['Stonehenge', 'Regno Unito', 4.0, -2500.0, 'sarsen'], ['Acropoli di Atene', 'Grecia', 156.0, -447.0, 'marmo'], ['Petra', 'Giordania', 40.0, -300.0, 'arenaria'], ['Grande Muraglia', 'Cina', 7.8, -221.0, 'pietra']]",SELECT * FROM `monumenti_reali` ORDER BY `anno_costruzione` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,5,1,5.0,13.8,False,False,False,True,True,False,False,False,False,False,0.2623168236891429,113,23,14,5,3,2,1,0,23.0,3,0.1337539255619049,1536
data/db_categorical_simple.sqlite,monumenti_reali,ORDERBY-SINGLE,"List the top 5 rows from the table `monumenti_reali`, sorted by the column `altezza_m` in ascending order.",gemini-2.5-pro,"[['Stonehenge', 'Regno Unito', 4.0, -2500, 'sarsen'], ['Moai (Isola di Pasqua)', 'Cile', 4.0, 1250, 'tufo'], ['Grande Muraglia', 'Cina', 7.8, -221, 'pietra'], ['Leaning Tower of Torun', 'Polonia', 15.0, 1274, 'mattone'], ['Monte Rushmore', 'USA', 18.0, 1941, 'granito']]",SELECT * FROM `monumenti_reali` ORDER BY `altezza_m` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,5,1,5.0,13.8,False,False,False,True,True,False,False,False,False,False,0.2573171582976977,106,23,14,5,3,2,1,0,23.0,3,0.0262622907757759,1535
data/db_categorical_simple.sqlite,monumenti_reali,ORDERBY-SINGLE,"List the top 5 rows from the table `monumenti_reali`, sorted by the column `altezza_m` in descending order.",gemini-2.5-pro,"[['Machu Picchu', 'Perù', 2430.0, 1450, 'pietra'], ['Burj Khalifa', 'Emirati Arabi Uniti', 828.0, 2010, 'acciaio'], ['CN Tower', 'Canada', 553.3, 1976, 'cemento armato'], ['Tour Eiffel', 'Francia', 330.0, 1889, 'ferro'], ['Sagrada Familia', 'Spagna', 172.5, 1882, 'pietra']]",SELECT * FROM `monumenti_reali` ORDER BY `altezza_m` DESC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,5,1,5.0,13.8,False,False,False,True,True,False,False,False,False,False,0.2576693355659644,107,23,14,5,3,2,1,0,23.0,3,0.0325667224824428,1535
data/db_categorical_simple.sqlite,monumenti_reali,ORDERBY-SINGLE,"List the top 5 rows from the table `monumenti_reali`, sorted by the column `paese` in ascending order.",gemini-2.5-pro,"[['Opera House di Sydney', 'Australia', 65.0, 1973.0, 'cemento'], ['Atomium', 'Belgio', 102.0, 1958.0, 'acciaio'], ['Cristo Redentore', 'Brasile', 38.0, 1931.0, 'cemento armato'], ['Angkor Wat', 'Cambogia', 65.0, 1150.0, 'arenaria'], ['CN Tower', 'Canada', 553.3, 1976.0, 'cemento armato']]",SELECT * FROM `monumenti_reali` ORDER BY `paese` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,5,1,5.0,13.8,False,False,False,True,True,False,False,False,False,False,0.2576633841613928,102,23,15,5,3,2,1,0,23.0,3,0.0449179373681545,1534
data/db_categorical_simple.sqlite,monumenti_reali,ORDERBY-SINGLE,"List the top 5 rows from the table `monumenti_reali`, sorted by the column `nome` in ascending order.",gemini-2.5-pro,"[['Acropoli di Atene', 'Grecia', 156.0, -447.0, 'marmo'], ['Alhambra', 'Spagna', 26.0, 1333.0, 'pietra'], ['Angkor Wat', 'Cambogia', 65.0, 1150.0, 'arenaria'], ['Atomium', 'Belgio', 102.0, 1958.0, 'acciaio'], ['Big Ben', 'Regno Unito', 96.0, 1859.0, 'pietra']]",SELECT * FROM `monumenti_reali` ORDER BY `nome` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,5,1,5.0,13.8,False,False,False,True,True,False,False,False,False,False,0.2579720367352168,101,23,15,5,3,2,1,0,23.0,3,0.0551342517137527,1533
data/db_categorical_simple.sqlite,monumenti_reali,ORDERBY-ADVANCED,"Compute the sum of the columns paese, anno_costruzione for each row in `monumenti_reali`. Sort all rows in ascending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[['Opera House di Sydney', 'Australia', 65.0, 1973.0, 'cemento'], ['Atomium', 'Belgio', 102.0, 1958.0, 'acciaio'], ['Cristo Redentore', 'Brasile', 38.0, 1931.0, 'cemento armato'], ['Angkor Wat', 'Cambogia', 65.0, 1150.0, 'arenaria'], ['CN Tower', 'Canada', 553.3, 1976.0, 'cemento armato']]",SELECT * FROM `monumenti_reali` ORDER BY `paese` + `anno_costruzione` ASC LIMIT 5,0,normal,0.0,0.043,0.04,0.0,1.0,0.0,0.5,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,5,2,5.0,14.1,False,False,False,True,True,False,False,False,False,False,0.3026910880088806,163,33,25,8,2,2,2,0,16.5,4,0.3097772002220154,1547
data/db_categorical_simple.sqlite,monumenti_reali,ORDERBY-ADVANCED,"Compute the sum of the columns nome, altezza_m, anno_costruzione for each row in `monumenti_reali`. Sort all rows in ascending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[['Stonehenge', 'Regno Unito', 4.0, -2500.0, 'sarsen'], ['Piramide di Cheope', 'Egitto', 138.8, -2560.0, 'pietra calcarea'], ['Acropoli di Atene', 'Grecia', 156.0, -447.0, 'marmo'], ['Petra', 'Giordania', 40.0, -300.0, 'arenaria'], ['Grande Muraglia', 'Cina', 7.8, -221.0, 'pietra']]",SELECT * FROM `monumenti_reali` ORDER BY `nome` + `altezza_m` + `anno_costruzione` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,5,3,5.0,14.4,False,False,False,True,True,False,False,False,False,False,0.327384327061971,173,35,25,9,3,2,2,0,17.5,4,0.2937748432159424,1550
data/db_categorical_simple.sqlite,monumenti_reali,ORDERBY-ADVANCED,"Compute the sum of the columns nome, anno_costruzione for each row in `monumenti_reali`. Sort all rows in descending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[['Burj Khalifa', 'Emirati Arabi Uniti', 828.0, 2010.0, 'acciaio'], ['Opera House di Sydney', 'Australia', 65.0, 1973.0, 'cemento'], ['CN Tower', 'Canada', 553.3, 1976.0, 'cemento armato'], ['Atomium', 'Belgio', 102.0, 1958.0, 'acciaio'], ['Monte Rushmore', 'USA', 18.0, 1941.0, 'granito']]",SELECT * FROM `monumenti_reali` ORDER BY `nome` + `anno_costruzione` DESC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,0.95,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,5,2,5.0,14.1,False,False,False,True,True,False,False,False,False,False,0.3176577320575714,163,33,25,7,4,2,2,0,16.5,4,0.3089433014392853,1546
data/db_categorical_simple.sqlite,monumenti_reali,ORDERBY-PROJECT,Select only the column `nome` from `monumenti_reali`. Sort it in ascending order and return the first 5 values.,gemini-2.5-pro,"[['Acropoli di Atene'], ['Alhambra'], ['Angkor Wat'], ['Atomium'], ['Big Ben']]",SELECT `nome` FROM `monumenti_reali` ORDER BY `nome` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.22111682472229,111,24,16,4,4,2,2,0,12.0,2,0.2004206180572509,1534
data/db_categorical_simple.sqlite,monumenti_reali,ORDERBY-PROJECT,Select only the column `nome` from `monumenti_reali`. Sort it in descending order and return the first 5 values.,gemini-2.5-pro,"[['Tour Eiffel'], ['Torre di Pisa'], ['Taj Mahal'], ['Stonehenge'], ['Statua della Libertà']]",SELECT `nome` FROM `monumenti_reali` ORDER BY `nome` DESC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2211976618289947,112,24,16,4,4,2,2,0,12.0,2,0.1999415457248687,1534
data/db_categorical_simple.sqlite,monumenti_reali,ORDERBY-PROJECT,Select only the column `paese` from `monumenti_reali`. Sort it in ascending order and return the first 5 values.,gemini-2.5-pro,"[['Australia'], ['Belgio'], ['Brasile'], ['Cambogia'], ['Canada']]",SELECT `paese` FROM `monumenti_reali` ORDER BY `paese` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.22038814432621,112,24,16,4,4,2,2,0,12.0,2,0.1797036081552505,1535
data/db_categorical_simple.sqlite,monumenti_reali,ORDERBY-PROJECT,Select only the column `paese` from `monumenti_reali`. Sort it in descending order and return the first 5 values.,gemini-2.5-pro,"[['USA'], ['USA'], ['USA'], ['Spagna'], ['Spagna']]",SELECT `paese` FROM `monumenti_reali` ORDER BY `paese` DESC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2204390050649643,113,24,16,4,4,2,2,0,12.0,2,0.1784751266241073,1535
data/db_categorical_simple.sqlite,monumenti_reali,ORDERBY-PROJECT,Select only the column `anno_costruzione` from `monumenti_reali`. Sort it in ascending order and return the first 5 values.,gemini-2.5-pro,"[[-2560.0], [-2500.0], [-447.0], [-300.0], [-221.0]]",SELECT `anno_costruzione` FROM `monumenti_reali` ORDER BY `anno_costruzione` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2255286043167114,123,24,15,4,4,2,2,0,12.0,2,0.2807151079177856,1537
data/db_categorical_simple.sqlite,monumenti_reali,ORDERBY-PROJECT,Select only the column `materiale` from `monumenti_reali`. Sort it in ascending order and return the first 5 values.,gemini-2.5-pro,"[['acciaio'], ['acciaio'], ['arenaria'], ['arenaria'], ['arenaria']]",SELECT `materiale` FROM `monumenti_reali` ORDER BY `materiale` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2204922984600067,116,24,16,4,4,2,2,0,12.0,2,0.1723074615001678,1536
data/db_categorical_simple.sqlite,monumenti_reali,ORDERBY-PROJECT,Select only the column `materiale` from `monumenti_reali`. Sort it in descending order and return the first 5 values.,gemini-2.5-pro,"[['tufo'], ['travertino'], ['sarsen'], ['rame'], ['pietra calcarea']]",SELECT `materiale` FROM `monumenti_reali` ORDER BY `materiale` DESC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2205856889009475,117,24,16,4,4,2,2,0,12.0,2,0.1721422225236892,1536
data/db_categorical_simple.sqlite,dataset_animali,ORDERBY-ADVANCED,"Compute the sum of the columns Nome, Classe, Peso medio (kg) for each row in `dataset_animali`. Sort all rows in descending order by this sum and return the first 5 rows.",GPT-4o-mini,"[['Balena azzurra', 'Mammifero', 140000.0, 140000.0], ['Elefante africano', 'Mammifero', 6000.0, 6000.0], ['Giraffa', 'Mammifero', 1200.0, 1200.0], ['Ippopotamo', 'Mammifero', 1500.0, 1500.0], ['Rinoceronte bianco', 'Mammifero', 2400.0, 2400.0]]",SELECT * FROM `dataset_animali` ORDER BY `Nome` + `Classe` + `Peso medio (kg)` DESC LIMIT 5,0,,0.0,1.0,0.55,0.0,1.0,0.0,0.5,1,5,25,2,3,5.0,25.0,0.6666666666666666,17.0,25,0.0,5,25,2,3,0.6666666666666666,5,5,5.0,15.2,False,False,False,True,True,False,False,False,False,False,0.3365489687919616,170,39,29,7,3,2,4,0,19.5,4,0.3137242197990417,1381
data/db_categorical_simple.sqlite,dataset_animali,ORDERBY-ADVANCED,"Compute the sum of the columns Nome, Durata vita media, Peso medio (kg) for each row in `dataset_animali`. Sort all rows in ascending order by this sum and return the first 5 rows.",GPT-4o-mini,"[['Pesce pagliaccio', 4, 0.05, 4.05], ['Camaleonte nano', 5, 0.2, 5.2], ['Pinguino imperatore', 20, 30, 50], ['Colibrì', 15, 1.2, 16.2], ['Cane domestico', 13, 45, 58]]",SELECT * FROM `dataset_animali` ORDER BY `Nome` + `Durata vita media` + `Peso medio (kg)` ASC LIMIT 5,0,,0.0,0.3,0.273,0.0,1.0,0.0,0.5,1,5,25,2,3,5.0,25.0,0.6666666666666666,17.0,25,0.0,5,25,2,3,0.6666666666666666,5,7,5.0,15.8,False,False,False,True,True,False,False,False,False,False,0.3503908794720968,180,41,31,10,2,2,4,0,20.5,4,0.2764386534690857,1384
data/db_categorical_simple.sqlite,dataset_animali,ORDERBY-ADVANCED,"Compute the sum of the columns Nome, Durata vita media, Peso medio (kg) for each row in `dataset_animali`. Sort all rows in descending order by this sum and return the first 5 rows.",GPT-4o-mini,"[['Balena azzurra', 90, 140000.0, 140090.0], ['Elefante africano', 70, 6000.0, 6070.0], ['Orca', 50, 2400.0, 2450.0], ['Ippopotamo', 40, 1500.0, 1540.0], ['Squalo bianco', 70, 1100.0, 1170.0]]",SELECT * FROM `dataset_animali` ORDER BY `Nome` + `Durata vita media` + `Peso medio (kg)` DESC LIMIT 5,0,,0.0,0.579,0.55,0.0,1.0,0.0,0.5,1,5,25,2,3,5.0,25.0,0.6666666666666666,17.0,25,0.0,5,25,2,3,0.6666666666666666,5,7,5.0,15.8,False,False,False,True,True,False,False,False,False,False,0.3554278988202413,181,41,31,9,3,2,4,0,20.5,4,0.274864137172699,1384
data/db_categorical_simple.sqlite,dataset_animali,ORDERBY-ADVANCED,"Compute the sum of the columns Classe, Peso medio (kg) for each row in `dataset_animali`. Sort all rows in ascending order by this sum and return the first 5 rows.",GPT-4o-mini,"[['Cavalluccio marino', 'Pesce', 0.05], ['Camaleonte pantera', 'Rettile', 0.2], ['Albatros urlatore', 'Uccello', 11.0], ['Falco pellegrino', 'Uccello', 1.0], ['Pappagallo ara', 'Uccello', 1.2]]",SELECT * FROM `dataset_animali` ORDER BY `Classe` + `Peso medio (kg)` ASC LIMIT 5,0,,0.0,0.846,0.478,0.0,1.0,0.0,0.5,1,5,25,2,3,5.0,25.0,0.6666666666666666,17.0,25,0.0,5,25,2,3,0.6666666666666666,5,4,5.0,14.9,False,False,False,True,True,False,False,False,False,False,0.3211668815294902,163,37,28,8,2,2,4,0,18.5,4,0.3050053715705871,1379
data/db_categorical_simple.sqlite,dataset_animali,ORDERBY-ADVANCED,"Compute the sum of the columns Classe, Peso medio (kg) for each row in `dataset_animali`. Sort all rows in descending order by this sum and return the first 5 rows.",GPT-4o-mini,"[['Balena azzurra', 'Mammifero', 140000.0], ['Elefante africano', 'Mammifero', 6000.0], ['Rinoceronte bianco', 'Mammifero', 2400.0], ['Ippopotamo', 'Mammifero', 1500.0], ['Giraffa', 'Mammifero', 1200.0]]",SELECT * FROM `dataset_animali` ORDER BY `Classe` + `Peso medio (kg)` DESC LIMIT 5,0,,0.0,1.0,0.55,0.0,1.0,0.0,0.5,1,5,25,2,3,5.0,25.0,0.6666666666666666,17.0,25,0.0,5,25,2,3,0.6666666666666666,5,4,5.0,14.9,False,False,False,True,True,False,False,False,False,False,0.3262683120409647,164,37,28,7,3,2,4,0,18.5,4,0.3050411343574524,1379
