db_path,table_name,test_category,query,model,AI_answer,SQL_query,failed_attempts,execution_type,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order,num_tables,total_columns,total_rows,total_numeric_columns,total_categorical_columns,avg_columns_per_table,avg_rows_per_table,avg_numeric_categorical_ratio,avg_unique_vals,max_unique_vals,avg_data_sparsity,num_columns,num_rows,num_numeric_columns,num_categorical_columns,numeric_categorical_ratio,num_selected_columns,num_order_columns,syntax_complexity,has_where,has_group_by,has_having,has_order_by,has_limit,has_distinct,has_join,has_subquery,has_union,has_aggregation,query_complexity,text_length,num_tokens,num_words,num_nouns,num_verbs,num_adjectives,num_entities,num_clauses,avg_sentence_length,keyword_score,semantic_complexity,token_prompt_count
data/db_complete_cut_400.sqlite,accounts_receivable,AGGREGATE,"List the top 5 rows from the table `accounts_receivable`, sorted by the column `SettledDate` in ascending order.",gemini-2.5-pro,"[[391, '6160-HCSFI', '1/10/2013', 104628267, '1/13/2012', '2/12/2012', 72.72, 'No', '2/4/2012', 'Paper', 22, 0], [818, '5148-SYKLB', '8/28/2013', 18104516, '1/27/2012', '2/26/2012', 94.0, 'Yes', '2/22/2012', 'Paper', 26, 0], [391, '8156-PCYBM', '3/3/2012', 81932735, '1/24/2012', '2/23/2012', 72.7, 'No', '3/3/2012', 'Paper', 39, 9], [897, '8690-EEBEO', '12/5/2012', 75181247, '2/18/2012', '3/19/2012', 83.33, 'No', '3/30/2012', 'Paper', 41, 11], [770, '3993-QUNVJ', '12/31/2012', 35868002, '3/31/2012', '4/30/2012', 75.33, 'No', '4/16/2012', 'Paper', 16, 0]]",SELECT * FROM `accounts_receivable` ORDER BY `SettledDate` ASC LIMIT 5,0,,0.0,0.143,0.143,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,12.0,1.0,17.3,False,False,False,True,True,False,False,False,False,True,0.2554136866251628,112.0,23.0,15.0,4.0,3.0,1.0,2.0,0.0,23.0,3.0,0.0886754989624023,3423
data/db_complete_cut_400.sqlite,accounts_receivable,AGGREGATE,"List the top 5 rows from the table `accounts_receivable`, sorted by the column `SettledDate` in descending order.",gemini-2.5-pro,"[[818, '3568-JJMFW', '1/9/2012', 52765186, '10/20/2013', '11/19/2013', 96.23, 'Yes', '11/9/2013', 'Electronic', 20, 0], [897, '8690-EEBEO', '12/5/2012', 23864272, '8/13/2013', '9/12/2013', 74.69, 'No', '9/9/2013', 'Electronic', 27, 0], [406, '5284-DJOZO', '9/11/2012', 36478577, '8/7/2013', '9/6/2013', 73.35, 'No', '8/15/2013', 'Electronic', 8, 0], [897, '7654-DOLHO', '4/4/2012', 32277701, '7/1/2013', '7/31/2013', 48.33, 'No', '7/26/2013', 'Electronic', 25, 0], [818, '5148-SYKLB', '8/28/2013', 49331333, '5/29/2013', '6/28/2013', 68.8, 'Yes', '7/10/2013', 'Paper', 42, 12]]",SELECT * FROM `accounts_receivable` ORDER BY `SettledDate` DESC LIMIT 5,0,,0.0,0.429,0.438,0.0,1.0,0.4,1.0,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,12.0,1.0,17.3,False,False,False,True,True,False,False,False,False,True,0.2555416310707728,113.0,23.0,15.0,4.0,3.0,1.0,2.0,0.0,23.0,3.0,0.0893741101026535,3423
data/db_complete_cut_400.sqlite,accounts_receivable,AGGREGATE,"List the top 5 rows from the table `accounts_receivable`, sorted by the column `PaperlessBill` in ascending order.",gemini-2.5-pro,"[[391, '0379-NEVHP', '4/6/2013', 611365, '1/2/2013', '2/1/2013', 55.94, 'No', '1/15/2013', 'Yes', 13, 0], [406, '8976-AMJEO', '3/3/2012', 7900770, '1/26/2013', '2/25/2013', 61.74, 'Yes', '3/3/2013', 'Yes', 36, 6], [391, '2820-XGXSB', '1/26/2012', 9231909, '7/3/2013', '8/2/2013', 65.88, 'No', '7/8/2013', 'Yes', 5, 0], [406, '9322-YCTQO', '4/6/2012', 9888306, '2/10/2013', '3/12/2013', 105.92, 'No', '3/17/2013', 'Yes', 35, 5], [818, '6627-ELFBK', '11/26/2012', 15752855, '10/25/2012', '11/24/2012', 72.27, 'Yes', '11/28/2012', 'Yes', 34, 4]]",SELECT * FROM `accounts_receivable` ORDER BY `PaperlessBill` ASC LIMIT 5,0,,0.0,0.625,0.625,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,12.0,1.0,17.3,False,False,False,True,True,False,False,False,False,True,0.2696660535375277,114.0,23.0,15.0,4.0,3.0,1.0,2.0,0.0,23.0,4.0,0.0649846717715263,3422
data/db_complete_cut_400.sqlite,accounts_receivable,AGGREGATE,"List the top 5 rows from the table `accounts_receivable`, sorted by the column `PaperlessBill` in descending order.",gemini-2.5-pro,"[[391, '0379-NEVHP', '4/6/2013', 611365, '1/2/2013', '2/1/2013', 55.94, 'No', '1/15/2013', 'Yes', 13, 0], [406, '8976-AMJEO', '3/3/2012', 7900770, '1/26/2013', '2/25/2013', 61.74, 'Yes', '3/3/2013', 'Yes', 36, 6], [391, '2820-XGXSB', '1/26/2012', 9231909, '7/3/2013', '8/2/2013', 65.88, 'No', '7/8/2013', 'Yes', 5, 0], [406, '9322-YCTQO', '4/6/2012', 9888306, '2/10/2013', '3/12/2013', 105.92, 'No', '3/17/2013', 'Yes', 35, 5], [818, '6627-ELFBK', '11/26/2012', 15752855, '10/25/2012', '11/24/2012', 72.27, 'Yes', '11/28/2012', 'Yes', 34, 4]]",SELECT * FROM `accounts_receivable` ORDER BY `PaperlessBill` DESC LIMIT 5,0,,0.0,0.458,0.458,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,12.0,1.0,17.3,False,False,False,True,True,False,False,False,False,True,0.26982285318772,115.0,23.0,15.0,4.0,3.0,1.0,2.0,0.0,23.0,4.0,0.0664046630263328,3422
data/db_complete_cut_400.sqlite,accounts_receivable,ORDERBY,"Compute the sum of the columns PaperlessDate, InvoiceDate, PaperlessBill for each row in `accounts_receivable`. Sort all rows in ascending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[[406, '8976-AMJEO', '1/26/2013', 7900770, '1/26/2013', '2/25/2013', 61.74, 'Yes', '3/3/2013', 'Electronic', 36, 6], [818, '3568-JJMFW', '10/20/2013', 52765186, '10/20/2013', '11/19/2013', 96.23, 'Yes', '11/9/2013', 'Electronic', 20, 0], [818, '5613-UHVMG', '11/30/2012', 55416013, '11/30/2012', '12/30/2012', 42.01, 'Yes', '1/16/2013', 'Electronic', 47, 17], [406, '6833-ETVHD', '11/4/2012', 57081728, '11/4/2012', '12/4/2012', 86.65, 'No', '11/29/2012', 'Electronic', 25, 0], [406, '9322-YCTQO', '2/10/2013', 9888306, '2/10/2013', '3/12/2013', 105.92, 'No', '3/17/2013', 'Electronic', 35, 5]]",SELECT * FROM `accounts_receivable` ORDER BY `PaperlessDate` + `InvoiceDate` + `PaperlessBill` ASC LIMIT 5,0,,0.0,0.295,0.277,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,12.0,3.0,17.9,False,False,False,True,True,False,False,False,False,True,0.3151915490229924,185.0,35.0,27.0,7.0,2.0,2.0,5.0,0.0,17.5,5.0,0.0839553922414779,3437
data/db_complete_cut_400.sqlite,accounts_receivable,ORDERBY,"Compute the sum of the columns PaperlessDate, InvoiceDate, PaperlessBill for each row in `accounts_receivable`. Sort all rows in descending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[[406, '5284-DJOZO', '8/7/2013', 36478577, '8/7/2013', '9/6/2013', 73.35, 'No', '8/15/2013', 'Electronic', 8, 0], [897, '8690-EEBEO', '8/13/2013', 23864272, '8/13/2013', '9/12/2013', 74.69, 'No', '9/9/2013', 'Electronic', 27, 0], [391, '2820-XGXSB', '7/3/2013', 9231909, '7/3/2013', '8/2/2013', 65.88, 'No', '7/8/2013', 'Electronic', 5, 0], [406, '6833-ETVHD', '7/27/2012', 103483331, '7/27/2012', '8/26/2012', 72.13, 'No', '8/18/2012', 'Electronic', 22, 0], [897, '7654-DOLHO', '7/1/2013', 32277701, '7/1/2013', '7/31/2013', 48.33, 'No', '7/26/2013', 'Electronic', 25, 0]]",SELECT * FROM `accounts_receivable` ORDER BY `PaperlessDate` + `InvoiceDate` + `PaperlessBill` DESC LIMIT 5,0,,0.0,0.463,0.388,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,12.0,3.0,17.9,False,False,False,True,True,False,False,False,False,True,0.3202119255622228,186.0,35.0,27.0,6.0,3.0,2.0,5.0,0.0,17.5,5.0,0.0819648057222366,3437
data/db_complete_cut_400.sqlite,accounts_receivable,ORDERBY,"Compute the sum of the columns customerID, PaperlessBill for each row in `accounts_receivable`. Sort all rows in ascending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[[391, 1000, '4/6/2013', 611365, '1/2/2013', '2/1/2013', 55.94, 'No', '1/15/2013', 'Paper', 13, 0], [406, 1001, '3/3/2012', 7900770, '1/26/2013', '2/25/2013', 61.74, 'Yes', '3/3/2013', 'Electronic', 36, 6], [391, 1002, '1/26/2012', 9231909, '7/3/2013', '8/2/2013', 65.88, 'No', '7/8/2013', 'Electronic', 5, 0], [406, 1003, '4/6/2012', 9888306, '2/10/2013', '3/12/2013', 105.92, 'No', '3/17/2013', 'Electronic', 35, 5], [818, 1004, '11/26/2012', 15752855, '10/25/2012', '11/24/2012', 72.27, 'Yes', '11/28/2012', 'Paper', 34, 4]]",SELECT * FROM `accounts_receivable` ORDER BY `customerID` + `PaperlessBill` ASC LIMIT 5,0,,0.0,0.44,0.431,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,12.0,2.0,17.6,False,False,False,True,True,False,False,False,False,True,0.3049652722120285,169.0,33.0,26.0,7.0,2.0,2.0,3.0,0.0,16.5,5.0,0.1016318053007125,3433
data/db_complete_cut_400.sqlite,accounts_receivable,ORDERBY,"Compute the sum of the columns customerID, PaperlessBill for each row in `accounts_receivable`. Sort all rows in descending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[[897, 897, '12/5/2012', 23864272, '8/13/2013', '9/12/2013', 74.69, 'No', '9/9/2013', 'Electronic', 27, 0], [897, 897, '4/4/2012', 32277701, '7/1/2013', '7/31/2013', 48.33, 'No', '7/26/2013', 'Electronic', 25, 0], [897, 897, '2/13/2013', 101747306, '5/27/2013', '6/26/2013', 58.19, 'No', '5/29/2013', 'Electronic', 2, 0], [897, 897, '12/5/2012', 75181247, '2/18/2012', '3/19/2012', 83.33, 'No', '3/30/2012', 'Paper', 41, 11], [818, 818, '1/9/2012', 52765186, '10/20/2013', '11/19/2013', 96.23, 'Yes', '11/9/2013', 'Electronic', 20, 0]]",SELECT * FROM `accounts_receivable` ORDER BY `customerID` + `PaperlessBill` DESC LIMIT 5,0,,0.0,0.31,0.255,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,12.0,2.0,17.6,False,False,False,True,True,False,False,False,False,True,0.3100063560009002,170.0,33.0,26.0,6.0,3.0,2.0,3.0,0.0,16.5,5.0,0.1001589000225067,3433
data/db_complete_cut_400.sqlite,accounts_receivable,ORDERBY,"Compute the sum of the columns InvoiceDate, SettledDate, PaperlessBill for each row in `accounts_receivable`. Sort all rows in ascending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[[391, '6160-HCSFI', '1/10/2013', 104628267, '1/13/2012', '2/12/2012', 72.72, 'No', '2/4/2012', 'Paper', 22, 0], [391, '8156-PCYBM', '3/3/2012', 81932735, '1/24/2012', '2/23/2012', 72.7, 'No', '3/3/2012', 'Paper', 39, 9], [818, '5148-SYKLB', '8/28/2013', 18104516, '1/27/2012', '2/26/2012', 94.0, 'Yes', '2/22/2012', 'Paper', 26, 0], [897, '8690-EEBEO', '12/5/2012', 75181247, '2/18/2012', '3/19/2012', 83.33, 'No', '3/30/2012', 'Paper', 41, 11], [770, '3993-QUNVJ', '12/31/2012', 35868002, '3/31/2012', '4/30/2012', 75.33, 'No', '4/16/2012', 'Paper', 16, 0]]",SELECT * FROM `accounts_receivable` ORDER BY `InvoiceDate` + `SettledDate` + `PaperlessBill` ASC LIMIT 5,0,,0.0,0.469,0.469,0.0,1.0,0.4,0.0,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,12.0,3.0,17.9,False,False,False,True,True,False,False,False,False,True,0.3151958284457524,183.0,35.0,27.0,7.0,2.0,2.0,5.0,0.0,17.5,5.0,0.0890623778104782,3438
data/db_complete_cut_400.sqlite,accounts_receivable,ORDERBY,"Compute the sum of the columns InvoiceDate, SettledDate, PaperlessBill for each row in `accounts_receivable`. Sort all rows in descending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[[818, '3568-JJMFW', '1/9/2012', 52765186, '10/20/2013', '11/19/2013', 96.23, 'Yes', '11/9/2013', 'Electronic', 20, 0], [897, '8690-EEBEO', '12/5/2012', 23864272, '8/13/2013', '9/12/2013', 74.69, 'No', '9/9/2013', 'Electronic', 27, 0], [406, '5284-DJOZO', '9/11/2012', 36478577, '8/7/2013', '9/6/2013', 73.35, 'No', '8/15/2013', 'Electronic', 8, 0], [897, '7654-DOLHO', '4/4/2012', 32277701, '7/1/2013', '7/31/2013', 48.33, 'No', '7/26/2013', 'Electronic', 25, 0], [391, '2820-XGXSB', '1/26/2012', 9231909, '7/3/2013', '8/2/2013', 65.88, 'No', '7/8/2013', 'Electronic', 5, 0]]",SELECT * FROM `accounts_receivable` ORDER BY `InvoiceDate` + `SettledDate` + `PaperlessBill` DESC LIMIT 5,0,,0.0,0.312,0.306,0.0,1.0,0.2,1.0,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,12.0,3.0,17.9,False,False,False,True,True,False,False,False,False,True,0.3202411894639333,184.0,35.0,27.0,6.0,3.0,2.0,5.0,0.0,17.5,5.0,0.0876964032649993,3438
data/db_complete_cut_400.sqlite,accounts_receivable,ORDERBY,"Compute the sum of the columns PaperlessDate, InvoiceDate, SettledDate for each row in `accounts_receivable`. Sort all rows in ascending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[[391, '6160-HCSFI', '1/13/2012', 104628267, '1/13/2012', '2/12/2012', 72.72, 'No', '2/4/2012', 'Paper', 22, 0], [818, '5148-SYKLB', '1/27/2012', 18104516, '1/27/2012', '2/26/2012', 94.0, 'Yes', '2/22/2012', 'Paper', 26, 0], [391, '8156-PCYBM', '1/24/2012', 81932735, '1/24/2012', '2/23/2012', 72.7, 'No', '3/3/2012', 'Paper', 39, 9], [897, '8690-EEBEO', '2/18/2012', 75181247, '2/18/2012', '3/19/2012', 83.33, 'No', '3/30/2012', 'Paper', 41, 11], [770, '3993-QUNVJ', '3/31/2012', 35868002, '3/31/2012', '4/30/2012', 75.33, 'No', '4/16/2012', 'Paper', 16, 0]]",SELECT * FROM `accounts_receivable` ORDER BY `PaperlessDate` + `InvoiceDate` + `SettledDate` ASC LIMIT 5,0,,0.0,0.289,0.271,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,12.0,3.0,17.9,False,False,False,True,True,False,False,False,False,True,0.3141581515153249,183.0,35.0,27.0,7.0,2.0,2.0,5.0,0.0,17.5,5.0,0.0631204545497894,3438
data/db_complete_cut_400.sqlite,accounts_receivable,ORDERBY,"Compute the sum of the columns PaperlessDate, InvoiceDate, SettledDate for each row in `accounts_receivable`. Sort all rows in descending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[[818, '3568-JJMFW', '10/20/2013', 52765186, '10/20/2013', '11/19/2013', 96.23, 'Yes', '11/9/2013', 'Electronic', 20, 0], [897, '8690-EEBEO', '8/13/2013', 23864272, '8/13/2013', '9/12/2013', 74.69, 'No', '9/9/2013', 'Electronic', 27, 0], [406, '5284-DJOZO', '8/7/2013', 36478577, '8/7/2013', '9/6/2013', 73.35, 'No', '8/15/2013', 'Electronic', 8, 0], [897, '7654-DOLHO', '7/1/2013', 32277701, '7/1/2013', '7/31/2013', 48.33, 'No', '7/26/2013', 'Electronic', 25, 0], [391, '2820-XGXSB', '7/3/2013', 9231909, '7/3/2013', '8/2/2013', 65.88, 'No', '7/8/2013', 'Electronic', 5, 0]]",SELECT * FROM `accounts_receivable` ORDER BY `PaperlessDate` + `InvoiceDate` + `SettledDate` DESC LIMIT 5,0,,0.0,0.349,0.3,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,12.0,3.0,17.9,False,False,False,True,True,False,False,False,False,True,0.3192769836028417,184.0,35.0,27.0,6.0,3.0,2.0,5.0,0.0,17.5,5.0,0.063591256737709,3438
data/db_complete_cut_400.sqlite,accounts_receivable,ORDERBY,"Compute the sum of the columns customerID, PaperlessDate, DueDate for each row in `accounts_receivable`. Sort all rows in ascending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[[391, 25, '3/3/2012', 81932735, '1/24/2012', '2/23/2012', 72.7, 'No', '3/3/2012', 'Paper', 39, 9], [770, 21, '2/6/2012', 57781566, '6/24/2012', '7/24/2012', 71.49, 'No', '8/7/2012', 'Electronic', 44, 14], [406, 31, '4/30/2012', 103483331, '7/27/2012', '8/26/2012', 72.13, 'No', '8/18/2012', 'Electronic', 22, 0], [897, 24, '12/5/2012', 75181247, '2/18/2012', '3/19/2012', 83.33, 'No', '3/30/2012', 'Paper', 41, 11], [406, 20, '4/30/2012', 57081728, '11/4/2012', '12/4/2012', 86.65, 'No', '11/29/2012', 'Electronic', 25, 0]]",SELECT * FROM `accounts_receivable` ORDER BY `customerID` + `PaperlessDate` + `DueDate` ASC LIMIT 5,0,,0.0,0.188,0.176,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,12.0,3.0,17.9,False,False,False,True,True,False,False,False,False,True,0.3142073075850805,178.0,35.0,27.0,7.0,2.0,2.0,4.0,0.0,17.5,5.0,0.0768493562936782,3436
data/db_complete_cut_400.sqlite,accounts_receivable,ORDERBY,"Compute the sum of the columns customerID, PaperlessDate, DueDate for each row in `accounts_receivable`. Sort all rows in descending order by this sum and return the first 5 rows.",gemini-2.5-pro,"[[897, 101747306, '2/13/2013', 101747306, '5/27/2013', '6/26/2013', 58.19, 'No', '5/29/2013', 'Electronic', 2, 0], [406, 97717897, '9/24/2012', 97717897, '3/31/2013', '4/30/2013', 70.93, 'Yes', '5/25/2013', 'Electronic', 55, 25], [818, 101415601, '1/22/2013', 101415601, '5/31/2012', '6/30/2012', 40.07, 'No', '7/4/2012', 'Paper', 34, 4], [391, 104628267, '1/10/2013', 104628267, '1/13/2012', '2/12/2012', 72.72, 'No', '2/4/2012', 'Paper', 22, 0], [406, 103483331, '4/30/2012', 103483331, '7/27/2012', '8/26/2012', 72.13, 'No', '8/18/2012', 'Electronic', 22, 0]]",SELECT * FROM `accounts_receivable` ORDER BY `customerID` + `PaperlessDate` + `DueDate` DESC LIMIT 5,0,,0.0,0.311,0.286,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,12.0,3.0,17.9,False,False,False,True,True,False,False,False,False,True,0.3193501871665319,179.0,35.0,27.0,6.0,3.0,2.0,4.0,0.0,17.5,5.0,0.0779213458299636,3436
data/db_complete_cut_400.sqlite,accounts_receivable,AGGREGATE,Select only the column `PaperlessDate` from `accounts_receivable`. Sort it in ascending order and return the first 5 values.,gemini-2.5-pro,"[['1/13/2012'], ['1/24/2012'], ['1/27/2012'], ['2/18/2012'], ['3/31/2012']]",SELECT `PaperlessDate` FROM `accounts_receivable` ORDER BY `PaperlessDate` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,1.0,1.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2294796264410019,124.0,24.0,16.0,3.0,4.0,2.0,3.0,0.0,12.0,3.0,0.1269906610250473,3423
data/db_complete_cut_400.sqlite,accounts_receivable,AGGREGATE,Select only the column `PaperlessDate` from `accounts_receivable`. Sort it in descending order and return the first 5 values.,gemini-2.5-pro,"[['10/20/2013'], ['8/13/2013'], ['8/7/2013'], ['7/3/2013'], ['7/1/2013']]",SELECT `PaperlessDate` FROM `accounts_receivable` ORDER BY `PaperlessDate` DESC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,1.0,1.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2295493818521499,125.0,24.0,16.0,3.0,4.0,2.0,3.0,0.0,12.0,3.0,0.126234546303749,3423
data/db_complete_cut_400.sqlite,accounts_receivable,AGGREGATE,Select only the column `InvoiceDate` from `accounts_receivable`. Sort it in ascending order and return the first 5 values.,gemini-2.5-pro,"[['1/13/2012'], ['1/23/2012'], ['1/27/2012'], ['2/18/2012'], ['3/31/2012']]",SELECT `InvoiceDate` FROM `accounts_receivable` ORDER BY `InvoiceDate` ASC LIMIT 5,0,,0.0,0.4,0.4,0.0,1.0,0.4,1.0,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,1.0,1.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2128052769422531,122.0,24.0,16.0,3.0,4.0,2.0,3.0,0.0,12.0,2.0,0.0901319235563278,3422
data/db_complete_cut_400.sqlite,accounts_receivable,AGGREGATE,Select only the column `InvoiceDate` from `accounts_receivable`. Sort it in descending order and return the first 5 values.,gemini-2.5-pro,"[['10/20/2013'], ['8/13/2013'], ['8/7/2013'], ['7/3/2013'], ['7/1/2013']]",SELECT `InvoiceDate` FROM `accounts_receivable` ORDER BY `InvoiceDate` DESC LIMIT 5,0,,0.0,0.8,0.8,0.0,1.0,0.8,0.9,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,1.0,1.0,11.8,False,False,False,True,True,False,False,False,False,True,0.212886128950119,123.0,24.0,16.0,3.0,4.0,2.0,3.0,0.0,12.0,2.0,0.0896532237529754,3422
data/db_complete_cut_400.sqlite,accounts_receivable,AGGREGATE,Select only the column `customerID` from `accounts_receivable`. Sort it in ascending order and return the first 5 values.,gemini-2.5-pro,"[['CUST_000'], ['CUST_001'], ['CUST_002'], ['CUST_003'], ['CUST_004']]",SELECT `customerID` FROM `accounts_receivable` ORDER BY `customerID` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,1.0,1.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2169404250741005,121.0,24.0,16.0,4.0,4.0,2.0,2.0,0.0,12.0,2.0,0.0710106268525123,3422
data/db_complete_cut_400.sqlite,accounts_receivable,AGGREGATE,Select only the column `customerID` from `accounts_receivable`. Sort it in descending order and return the first 5 values.,gemini-2.5-pro,"[['CUST-897'], ['CUST-897'], ['CUST-897'], ['CUST-897'], ['CUST-818']]",SELECT `customerID` FROM `accounts_receivable` ORDER BY `customerID` DESC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,1.0,1.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2169773424983024,122.0,24.0,16.0,4.0,4.0,2.0,2.0,0.0,12.0,2.0,0.0694335624575614,3422
data/db_complete_cut_400.sqlite,accounts_receivable,AGGREGATE,Select only the column `DueDate` from `accounts_receivable`. Sort it in ascending order and return the first 5 values.,gemini-2.5-pro,"[['2/4/2012'], ['2/22/2012'], ['2/23/2012'], ['3/19/2012'], ['4/16/2012']]",SELECT `DueDate` FROM `accounts_receivable` ORDER BY `DueDate` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,1.0,1.0,11.8,False,False,False,True,True,False,False,False,False,True,0.213520384478569,118.0,24.0,16.0,3.0,4.0,2.0,3.0,0.0,12.0,2.0,0.1180096119642257,3422
data/db_complete_cut_400.sqlite,accounts_receivable,AGGREGATE,Select only the column `DueDate` from `accounts_receivable`. Sort it in descending order and return the first 5 values.,gemini-2.5-pro,"[['11/9/2013'], ['9/9/2013'], ['8/15/2013'], ['7/26/2013'], ['7/8/2013']]",SELECT `DueDate` FROM `accounts_receivable` ORDER BY `DueDate` DESC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,1.0,1.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2135854451298713,119.0,24.0,16.0,3.0,4.0,2.0,3.0,0.0,12.0,2.0,0.1171361282467842,3422
data/db_complete_cut_400.sqlite,accounts_receivable,AGGREGATE,Select only the column `SettledDate` from `accounts_receivable`. Sort it in ascending order and return the first 5 values.,gemini-2.5-pro,"[['2/4/2012'], ['2/22/2012'], ['3/3/2012'], ['3/30/2012'], ['4/16/2012']]",SELECT `SettledDate` FROM `accounts_receivable` ORDER BY `SettledDate` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,12.0,33.0,5.0,7.0,12.0,33.0,0.7142857142857143,22.5,33.0,0.0,12.0,33.0,5.0,7.0,0.7142857142857143,1.0,1.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2138786147356033,122.0,24.0,16.0,3.0,4.0,2.0,3.0,0.0,12.0,2.0,0.1169653683900833,3424
