db_path,table_name,test_category,query,model,AI_answer,SQL_query,failed_attempts,execution_type,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order,token_prompt_count,num_tables,total_columns,total_rows,total_numeric_columns,total_categorical_columns,avg_columns_per_table,avg_rows_per_table,avg_numeric_categorical_ratio,avg_unique_vals,max_unique_vals,avg_data_sparsity,num_columns,num_rows,num_numeric_columns,num_categorical_columns,numeric_categorical_ratio,num_selected_columns,num_order_columns,limit_value,syntax_complexity,has_where,has_group_by,has_having,has_order_by,has_limit,has_distinct,has_join,has_subquery,has_union,has_aggregation,text_length,num_tokens,num_words,num_nouns,num_verbs,num_adjectives,num_entities,num_clauses,avg_sentence_length,keyword_score,semantic_complexity,query_complexity
data/db_complete.sqlite,fitness_trakers,ORDERBY-PROJECT,Select only the column `Reviews` from `fitness_trakers`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[0], [0], [0], [0], [0]]",SELECT `Reviews` FROM `fitness_trakers` ORDER BY `Reviews` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,37247,1.0,11.0,565.0,2.0,9.0,11.0,565.0,0.2222222222222222,98.0909090909091,384.0,0.0865647626709573,11.0,565.0,2.0,9.0,0.2222222222222222,1.0,1.0,5.0,2.8,False,False,False,True,True,False,False,False,False,False,114.0,28.0,16.0,5.0,4.0,1.0,3.0,0.0,12.0,2.0,0.4001601934432983,
data/db_complete.sqlite,fitness_trakers,ORDERBY-PROJECT,Select only the column `Reviews` from `fitness_trakers`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[25102], [23456], [21879], [19345], [18991]]",SELECT `Reviews` FROM `fitness_trakers` ORDER BY `Reviews` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,37247,1.0,11.0,565.0,2.0,9.0,11.0,565.0,0.2222222222222222,98.0909090909091,384.0,0.0865647626709573,11.0,565.0,2.0,9.0,0.2222222222222222,1.0,1.0,5.0,2.8,False,False,False,True,True,False,False,False,False,False,115.0,28.0,16.0,5.0,4.0,1.0,3.0,0.0,12.0,2.0,0.397722840309143,
data/db_complete.sqlite,heart_attack,ORDERBY-SINGLE,"List the top 5 rows from the table `heart_attack`, sorted by the column `thalach` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[77, 1, 0, 125, 304, 0, 0, 143, 1, 0.0, 2, 3, 2, 0], [76, 0, 2, 140, 197, 0, 2, 144, 0, 1.1, 1, 0, 2, 1], [74, 0, 1, 120, 269, 0, 0, 146, 1, 0.2, 2, 1, 2, 1], [71, 0, 1, 160, 302, 0, 1, 149, 0, 0.4, 2, 2, 2, 1], [71, 0, 2, 110, 265, 1, 0, 149, 0, 0.0, 2, 1, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `thalach` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,19598,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,1.0,5.0,6.7,False,False,False,True,True,False,False,False,False,False,101.0,27.0,15.0,5.0,3.0,1.0,1.0,0.0,23.0,3.0,0.3759375810623169,
data/db_complete.sqlite,heart_attack,ORDERBY-SINGLE,"List the top 5 rows from the table `heart_attack`, sorted by the column `thalach` in descending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[29, 1, 1, 130, 204, 0, 0, 191, 0, 0.0, 2, 0, 2, 1], [34, 1, 3, 118, 182, 0, 0, 186, 0, 0.0, 2, 0, 2, 1], [34, 0, 1, 118, 210, 0, 1, 186, 0, 0.7, 2, 0, 2, 1], [35, 0, 0, 138, 183, 0, 1, 185, 0, 1.4, 2, 0, 2, 1], [35, 1, 1, 122, 192, 0, 1, 185, 0, 0.0, 2, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `thalach` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,19598,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,1.0,5.0,6.7,False,False,False,True,True,False,False,False,False,False,102.0,27.0,15.0,5.0,3.0,1.0,1.0,0.0,23.0,3.0,0.3810821771621704,
data/db_complete.sqlite,heart_attack,ORDERBY-SINGLE,"List the top 5 rows from the table `heart_attack`, sorted by the column `exang` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[63, 1, 3, 145, 233, 1, 0, 150, 0, 2.3, 0, 0, 1, 1], [37, 1, 2, 130, 250, 0, 1, 187, 0, 3.5, 0, 0, 2, 1], [41, 0, 1, 130, 204, 0, 0, 172, 0, 1.4, 2, 0, 2, 1], [56, 1, 1, 120, 236, 0, 1, 178, 0, 0.8, 2, 0, 2, 1], [57, 0, 0, 120, 354, 0, 1, 163, 0, 0.6, 2, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `exang` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,19598,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,1.0,5.0,6.7,False,False,False,True,True,False,False,False,False,False,99.0,26.0,15.0,4.0,3.0,1.0,1.0,0.0,23.0,3.0,0.3691513538360595,
data/db_complete.sqlite,heart_attack,ORDERBY-SINGLE,"List the top 5 rows from the table `heart_attack`, sorted by the column `exang` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[63, 1, 3, 145, 233, 1, 0, 150, 1, 2.3, 0, 0, 1, 1], [37, 1, 2, 130, 250, 0, 1, 187, 1, 3.5, 0, 0, 2, 1], [41, 0, 1, 130, 204, 0, 0, 172, 1, 1.4, 2, 0, 2, 1], [56, 1, 1, 120, 236, 0, 1, 178, 1, 0.8, 2, 0, 2, 1], [57, 0, 0, 120, 354, 0, 1, 163, 1, 0.6, 2, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `exang` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,19598,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,1.0,5.0,6.7,False,False,False,True,True,False,False,False,False,False,100.0,26.0,15.0,4.0,3.0,1.0,1.0,0.0,23.0,3.0,0.3702001571655273,
data/db_complete.sqlite,heart_attack,ORDERBY-SINGLE,"List the top 5 rows from the table `heart_attack`, sorted by the column `ca` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[63, 1, 3, 145, 233, 1, 0, 150, 0, 2.3, 0, 0, 1, 1], [37, 1, 2, 130, 250, 0, 1, 187, 0, 3.5, 0, 0, 2, 1], [41, 0, 1, 130, 204, 0, 0, 172, 0, 1.4, 2, 0, 2, 1], [56, 1, 1, 120, 236, 0, 1, 178, 0, 0.8, 2, 0, 2, 1], [57, 0, 0, 120, 354, 0, 1, 163, 1, 0.6, 2, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `ca` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,19597,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,1.0,5.0,6.7,False,False,False,True,True,False,False,False,False,False,96.0,25.0,15.0,4.0,3.0,1.0,1.0,0.0,23.0,3.0,0.3657689690589905,
data/db_complete.sqlite,heart_attack,ORDERBY-SINGLE,"List the top 5 rows from the table `heart_attack`, sorted by the column `ca` in descending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[62, 0, 0, 160, 164, 0, 0, 145, 0, 6.2, 0, 4, 3, 0], [55, 1, 0, 140, 217, 0, 1, 111, 1, 5.6, 0, 4, 3, 0], [58, 1, 0, 114, 318, 0, 2, 140, 0, 4.4, 0, 4, 1, 0], [59, 1, 3, 178, 270, 0, 0, 145, 0, 4.2, 0, 4, 3, 1], [51, 1, 0, 140, 298, 0, 1, 122, 1, 4.2, 1, 4, 3, 0]]",SELECT * FROM `heart_attack` ORDER BY `ca` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,19597,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,1.0,5.0,6.7,False,False,False,True,True,False,False,False,False,False,97.0,25.0,15.0,4.0,3.0,1.0,1.0,0.0,23.0,3.0,0.3690690994262695,
data/db_complete.sqlite,heart_attack,ORDERBY-SINGLE,"List the top 5 rows from the table `heart_attack`, sorted by the column `fbs` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[63, 1, 3, 145, 233, 0, 0, 150, 0, 2.3, 0, 0, 1, 1], [37, 1, 2, 130, 250, 0, 1, 187, 0, 3.5, 0, 0, 2, 1], [41, 0, 1, 130, 204, 0, 0, 172, 0, 1.4, 2, 0, 2, 1], [56, 1, 1, 120, 236, 0, 1, 178, 0, 0.8, 2, 0, 2, 1], [57, 0, 0, 120, 354, 0, 1, 163, 1, 0.6, 2, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `fbs` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,19598,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,1.0,5.0,6.7,False,False,False,True,True,False,False,False,False,False,97.0,26.0,15.0,5.0,3.0,1.0,1.0,0.0,23.0,3.0,0.3775156736373901,
data/db_complete.sqlite,heart_attack,ORDERBY-SINGLE,"List the top 5 rows from the table `heart_attack`, sorted by the column `fbs` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[63, 1, 3, 145, 233, 0, 0, 150, 0, 2.3, 0, 0, 1, 1], [37, 1, 2, 130, 250, 0, 1, 187, 0, 3.5, 0, 0, 2, 1], [41, 0, 1, 130, 204, 0, 0, 172, 0, 1.4, 2, 0, 2, 1], [56, 1, 1, 120, 236, 0, 1, 178, 0, 0.8, 2, 0, 2, 1], [57, 0, 0, 120, 354, 0, 1, 163, 1, 0.6, 2, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `fbs` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,19598,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,1.0,5.0,6.7,False,False,False,True,True,False,False,False,False,False,98.0,26.0,15.0,5.0,3.0,1.0,1.0,0.0,23.0,3.0,0.3784337639808655,
data/db_complete.sqlite,heart_attack,ORDERBY-ADVANCED,"Compute the sum of the columns trestbps, chol, thalach for each row in `heart_attack`. Sort all rows in ascending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[57, 1, 0, 120, 131, 0, 1, 115, 1, 1.2, 1, 1, 3, 0], [59, 1, 0, 120, 176, 1, 0, 90, 0, 1.0, 1, 2, 1, 0], [71, 0, 0, 120, 149, 0, 1, 125, 0, 1.6, 1, 0, 2, 1], [60, 0, 2, 120, 178, 1, 1, 96, 0, 0.0, 2, 0, 2, 1], [49, 1, 2, 120, 149, 0, 0, 126, 0, 0.8, 2, 3, 2, 0]]",SELECT * FROM `heart_attack` ORDER BY `trestbps` + `chol` + `thalach` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,19612,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,3.0,5.0,7.7,False,False,False,True,True,False,False,False,False,False,160.0,43.0,27.0,8.0,3.0,1.0,2.0,0.0,17.5,4.0,0.3938409090042114,
data/db_complete.sqlite,heart_attack,ORDERBY-ADVANCED,"Compute the sum of the columns trestbps, chol, thalach for each row in `heart_attack`. Sort all rows in descending order by this sum and return the first 5 rows.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[67, 0, 2, 132, 564, 0, 0, 160, 0, 1.6, 1, 0, 3, 1], [65, 0, 2, 132, 417, 1, 0, 157, 0, 0.8, 2, 1, 2, 1], [63, 0, 0, 132, 407, 0, 0, 154, 0, 4.0, 1, 3, 3, 0], [56, 0, 0, 132, 409, 0, 0, 150, 1, 1.9, 1, 2, 3, 0], [57, 0, 0, 132, 354, 0, 1, 163, 1, 0.6, 2, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `trestbps` + `chol` + `thalach` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,19612,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,3.0,5.0,7.7,False,False,False,True,True,False,False,False,False,False,161.0,43.0,27.0,7.0,4.0,1.0,2.0,0.0,17.5,4.0,0.3942765593528747,
data/db_complete.sqlite,heart_attack,ORDERBY-ADVANCED,"Compute the sum of the columns trestbps, thalach, exang for each row in `heart_attack`. Sort all rows in ascending order by this sum and return the first 5 rows.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[67, 1, 0, 120, 237, 0, 1, 71, 0, 1.0, 1, 0, 2, 0], [57, 1, 0, 120, 274, 0, 1, 88, 1, 1.2, 1, 1, 3, 0], [59, 1, 0, 120, 176, 1, 0, 90, 0, 1.0, 1, 2, 1, 0], [53, 1, 0, 120, 282, 0, 1, 95, 1, 2.0, 1, 2, 3, 0], [60, 0, 2, 120, 178, 1, 1, 96, 0, 0.0, 2, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `trestbps` + `thalach` + `exang` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,19613,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,3.0,5.0,7.7,False,False,False,True,True,False,False,False,False,False,161.0,43.0,27.0,8.0,2.0,1.0,2.0,0.0,17.5,4.0,0.3924761414527893,
data/db_complete.sqlite,heart_attack,ORDERBY-ADVANCED,"Compute the sum of the columns trestbps, thalach, exang for each row in `heart_attack`. Sort all rows in descending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[29, 1, 1, 132, 204, 0, 0, 202, 0, 0.0, 2, 0, 2, 1], [54, 1, 1, 132, 283, 0, 0, 195, 0, 0.0, 2, 1, 3, 0], [42, 1, 2, 132, 240, 1, 1, 194, 0, 0.8, 0, 0, 3, 1], [34, 0, 1, 132, 210, 0, 1, 192, 0, 0.7, 2, 0, 2, 1], [52, 1, 3, 132, 186, 0, 0, 190, 0, 0.0, 1, 0, 1, 1]]",SELECT * FROM `heart_attack` ORDER BY `trestbps` + `thalach` + `exang` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,19613,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,3.0,5.0,7.7,False,False,False,True,True,False,False,False,False,False,162.0,43.0,27.0,7.0,3.0,1.0,2.0,0.0,17.5,4.0,0.3932915925979614,
data/db_complete.sqlite,heart_attack,ORDERBY-ADVANCED,"Compute the sum of the columns thalach, ca, target for each row in `heart_attack`. Sort all rows in ascending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[76, 0, 2, 140, 197, 0, 2, 144, 0, 1.1, 1, 0, 2, 1], [77, 1, 0, 125, 304, 0, 0, 143, 1, 0.0, 2, 3, 2, 0], [74, 0, 1, 120, 269, 0, 0, 146, 1, 0.2, 2, 1, 2, 1], [70, 1, 0, 145, 174, 0, 1, 150, 1, 2.6, 0, 0, 3, 0], [71, 0, 2, 110, 265, 1, 0, 149, 0, 0.0, 2, 1, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `thalach` + `ca` + `target` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,19610,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,3.0,5.0,7.7,False,False,False,True,True,False,False,False,False,False,156.0,39.0,27.0,8.0,3.0,1.0,2.0,0.0,17.5,4.0,0.4091492295265198,
data/db_complete.sqlite,heart_attack,ORDERBY-ADVANCED,"Compute the sum of the columns thalach, ca, target for each row in `heart_attack`. Sort all rows in descending order by this sum and return the first 5 rows.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[29, 1, 1, 130, 204, 0, 0, 191, 0, 0.0, 2, 0, 2, 1], [34, 1, 3, 118, 182, 0, 0, 186, 0, 0.0, 2, 0, 2, 1], [34, 0, 1, 118, 210, 0, 1, 186, 0, 0.7, 2, 0, 2, 1], [38, 1, 2, 138, 175, 0, 1, 182, 0, 0.0, 2, 4, 2, 1], [38, 1, 2, 138, 175, 0, 1, 182, 0, 0.0, 2, 4, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `thalach` + `ca` + `target` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,19610,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,3.0,5.0,7.7,False,False,False,True,True,False,False,False,False,False,157.0,39.0,27.0,7.0,4.0,1.0,2.0,0.0,17.5,4.0,0.4102379083633423,
data/db_complete.sqlite,heart_attack,ORDERBY-ADVANCED,"Compute the sum of the columns age, cp, thalach for each row in `heart_attack`. Sort all rows in ascending order by this sum and return the first 5 rows.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[54, 1, 0, 120, 237, 0, 1, 71, 0, 1.0, 1, 0, 2, 0], [54, 1, 0, 152, 274, 0, 1, 88, 1, 1.2, 1, 1, 3, 0], [54, 1, 0, 164, 176, 1, 0, 90, 0, 1.0, 1, 2, 1, 0], [54, 1, 0, 123, 282, 0, 1, 95, 1, 2.0, 1, 2, 3, 0], [54, 1, 0, 120, 246, 0, 0, 96, 1, 2.2, 0, 1, 2, 0]]",SELECT * FROM `heart_attack` ORDER BY `age` + `cp` + `thalach` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,19610,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,3.0,5.0,7.7,False,False,False,True,True,False,False,False,False,False,153.0,39.0,27.0,9.0,3.0,1.0,2.0,0.0,17.5,4.0,0.4228173494338989,
data/db_complete.sqlite,heart_attack,ORDERBY-ADVANCED,"Compute the sum of the columns age, cp, thalach for each row in `heart_attack`. Sort all rows in descending order by this sum and return the first 5 rows.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[54, 1, 1, 130, 204, 0, 0, 202, 0, 0.0, 2, 0, 2, 1], [54, 1, 1, 192, 283, 0, 0, 195, 0, 0.0, 2, 1, 3, 0], [54, 1, 2, 120, 240, 1, 1, 194, 0, 0.8, 0, 0, 3, 1], [54, 0, 1, 118, 210, 0, 1, 192, 0, 0.7, 2, 0, 2, 1], [54, 1, 3, 118, 186, 0, 0, 190, 0, 0.0, 1, 0, 1, 1]]",SELECT * FROM `heart_attack` ORDER BY `age` + `cp` + `thalach` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,19610,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,3.0,5.0,7.7,False,False,False,True,True,False,False,False,False,False,154.0,39.0,27.0,8.0,4.0,1.0,2.0,0.0,17.5,4.0,0.4220186471939087,
data/db_complete.sqlite,heart_attack,ORDERBY-ADVANCED,"Compute the sum of the columns age, sex, slope for each row in `heart_attack`. Sort all rows in ascending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[18, 1, 1, 130, 204, 0, 0, 202, 0, 0.0, 2, 0, 2, 1], [26, 1, 2, 120, 240, 1, 1, 194, 0, 0.8, 0, 0, 3, 1], [25, 1, 1, 192, 283, 0, 0, 195, 0, 0.0, 2, 1, 3, 0], [28, 0, 1, 118, 210, 0, 1, 192, 0, 0.7, 2, 0, 2, 1], [30, 1, 3, 118, 186, 0, 0, 190, 0, 0.0, 1, 0, 1, 1]]",SELECT * FROM `heart_attack` ORDER BY `age` + `sex` + `slope` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,19609,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,3.0,5.0,7.7,False,False,False,True,True,False,False,False,False,False,152.0,37.0,27.0,11.0,2.0,1.0,2.0,0.0,17.5,4.0,0.4350290894508362,
data/db_complete.sqlite,heart_attack,ORDERBY-ADVANCED,"Compute the sum of the columns age, sex, slope for each row in `heart_attack`. Sort all rows in descending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[67, 1, 1, 120, 236, 0, 1, 178, 0, 0.8, 2, 0, 2, 1], [67, 1, 2, 172, 199, 1, 1, 162, 0, 0.5, 2, 0, 3, 1], [67, 1, 2, 150, 168, 0, 1, 174, 0, 1.6, 2, 0, 2, 1], [67, 1, 0, 140, 239, 0, 1, 160, 0, 1.2, 2, 0, 2, 1], [67, 1, 1, 130, 266, 0, 1, 171, 0, 0.6, 2, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `age` + `sex` + `slope` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,19609,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,14.0,3.0,5.0,7.7,False,False,False,True,True,False,False,False,False,False,153.0,37.0,27.0,10.0,3.0,1.0,2.0,0.0,17.5,4.0,0.4346499443054199,
data/db_complete.sqlite,heart_attack,ORDERBY-PROJECT,Select only the column `restecg` from `heart_attack`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[0], [0], [0], [0], [0]]",SELECT `restecg` FROM `heart_attack` ORDER BY `restecg` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,19600,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,1.0,1.0,5.0,2.8,False,False,False,True,True,False,False,False,False,False,111.0,28.0,16.0,5.0,4.0,1.0,2.0,0.0,12.0,2.0,0.40611732006073,
data/db_complete.sqlite,heart_attack,ORDERBY-PROJECT,Select only the column `restecg` from `heart_attack`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[0], [0], [0], [0], [0]]",SELECT `restecg` FROM `heart_attack` ORDER BY `restecg` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,19600,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,1.0,1.0,5.0,2.8,False,False,False,True,True,False,False,False,False,False,112.0,28.0,16.0,5.0,4.0,1.0,2.0,0.0,12.0,2.0,0.4017876386642456,
data/db_complete.sqlite,heart_attack,ORDERBY-PROJECT,Select only the column `thal` from `heart_attack`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[2], [2], [2], [2], [2]]",SELECT `thal` FROM `heart_attack` ORDER BY `thal` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,19598,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,1.0,1.0,5.0,2.8,False,False,False,True,True,False,False,False,False,False,108.0,27.0,16.0,4.0,4.0,2.0,2.0,0.0,12.0,2.0,0.3624618053436279,
data/db_complete.sqlite,heart_attack,ORDERBY-PROJECT,Select only the column `thal` from `heart_attack`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[3], [3], [3], [3], [3]]",SELECT `thal` FROM `heart_attack` ORDER BY `thal` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,19598,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,1.0,1.0,5.0,2.8,False,False,False,True,True,False,False,False,False,False,109.0,27.0,16.0,4.0,4.0,2.0,2.0,0.0,12.0,2.0,0.3592047095298767,
data/db_complete.sqlite,heart_attack,ORDERBY-PROJECT,Select only the column `exang` from `heart_attack`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[0], [0], [0], [0], [0]]",SELECT `exang` FROM `heart_attack` ORDER BY `exang` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,19599,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,1.0,1.0,5.0,2.8,False,False,False,True,True,False,False,False,False,False,109.0,27.0,16.0,4.0,4.0,1.0,2.0,0.0,12.0,2.0,0.3613259792327881,
data/db_complete.sqlite,heart_attack,ORDERBY-PROJECT,Select only the column `exang` from `heart_attack`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1], [1], [1], [1], [1]]",SELECT `exang` FROM `heart_attack` ORDER BY `exang` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,19599,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,1.0,1.0,5.0,2.8,False,False,False,True,True,False,False,False,False,False,110.0,27.0,16.0,4.0,4.0,1.0,2.0,0.0,12.0,2.0,0.3570636510848999,
data/db_complete.sqlite,heart_attack,ORDERBY-PROJECT,Select only the column `slope` from `heart_attack`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[1], [1], [1], [1], [1]]",SELECT `slope` FROM `heart_attack` ORDER BY `slope` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,19598,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,1.0,1.0,5.0,2.8,False,False,False,True,True,False,False,False,False,False,109.0,26.0,16.0,5.0,4.0,1.0,2.0,0.0,12.0,2.0,0.4043653607368469,
data/db_complete.sqlite,heart_attack,ORDERBY-PROJECT,Select only the column `slope` from `heart_attack`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[2], [2], [2], [2], [2]]",SELECT `slope` FROM `heart_attack` ORDER BY `slope` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,19598,1.0,14.0,303.0,14.0,0.0,14.0,303.0,14.0,28.571428571428573,152.0,0.0,14.0,303.0,14.0,0.0,14.0,1.0,1.0,5.0,2.8,False,False,False,True,True,False,False,False,False,False,110.0,26.0,16.0,5.0,4.0,1.0,2.0,0.0,12.0,2.0,0.4019523859024048,
